 Written on 2022-12-12T11:54:41
          26
          21
    4    2    4    4    2    4    4    2    4    2    1    2    4    2    4
    4    2    4    4    2    4
    0    1   -1   23   20   -0.000003    0.000000
    0    1   -1   24   20    0.009712    0.000000
    0    1   -1   25   20   -0.002469    0.000000
    0    1   -1   26   20    0.018335    0.000000
    0    1   -1    1   21    0.000000    0.000000
    0    1   -1    2   21    0.000000    0.000000
    0    1   -1    3   21    0.000000    0.000000
    0    1   -1    4   21    0.000000    0.000000
    0    1   -1    5   21    0.000000    0.000000
    0    1   -1    6   21    0.000000    0.000000
    0    1   -1    7   21    0.000000    0.000000
    0    1   -1    8   21    0.000000    0.000000
    0    1   -1    9   21    0.000000    0.000000
    0    1   -1   10   21    0.000000    0.000000
    0    1   -1   11   21   -0.022444   -0.000002
    0    1   -1   12   21   -0.010115    0.000000
    0    1   -1   13   21   -0.006115    0.000000
    0    1   -1   14   21    0.004278    0.000000
    0    1   -1   15   21    0.008511    0.000000
    0    1   -1   16   21   -0.014638   -0.000002
    0    1   -1   17   21    0.000002    0.000000
    0    1   -1   18   21    0.032889   -0.000001
    0    1   -1   19   21    0.004063    0.000001
    0    1   -1   20   21    0.000006    0.000000
    0    1   -1   21   21    0.084752    0.000000
    0    1   -1   22   21   -0.007265    0.000000
    0    1   -1   23   21   -0.005710    0.000000
    0    1   -1   24   21    0.327530    0.000000
    0    1   -1   25   21    0.000446    0.000000
    0    1   -1   26   21   -0.226808   -0.000001
    0    1   -1    1   22    0.000000    0.000000
    0    1   -1    2   22    0.000000    0.000000
    0    1   -1    3   22    0.000000    0.000000
    0    1   -1    4   22    0.000000    0.000000
    0    1   -1    5   22    0.000000    0.000000
    0    1   -1    6   22    0.000000    0.000000
    0    1   -1    7   22    0.000000    0.000000
    0    1   -1    8   22    0.000000    0.000000
    0    1   -1    9   22    0.000000    0.000000
    0    1   -1   10   22    0.000000    0.000000
    0    1   -1   11   22    0.015948    0.000000
    0    1   -1   12   22   -0.003224    0.000000
    0    1   -1   13   22    0.004060    0.000000
    0    1   -1   14   22    0.003858    0.000000
    0    1   -1   15   22    0.001689    0.000000
    0    1   -1   16   22    0.000038    0.000000
    0    1   -1   17   22   -0.003295    0.000000
    0    1   -1   18   22   -0.000019    0.000000
    0    1   -1   19   22    0.000014    0.000000
    0    1   -1   20   22    0.000091    0.000000
    0    1   -1   21   22   -0.007265    0.000000
    0    1   -1   22   22   -0.005891    0.000000
    0    1   -1   23   22   -0.016055    0.000000
    0    1   -1   24   22    0.000544    0.000000
    0    1   -1   25   22   -0.071513    0.000000
    0    1   -1   26   22   -0.000278    0.000000
    0    1   -1    1   23    0.000000    0.000000
    0    1   -1    2   23    0.000000    0.000000
    0    1   -1    3   23    0.000000    0.000000
    0    1   -1    4   23    0.000000    0.000000
    0    1   -1    5   23    0.000000    0.000000
    0    1   -1    6   23    0.000000    0.000000
    0    1   -1    7   23    0.000000    0.000000
    0    1   -1    8   23    0.000000    0.000000
    0    1   -1    9   23    0.000000    0.000000
    0    1   -1   10   23    0.000000    0.000000
    0    1   -1   11   23    0.009899    0.000000
    0    1   -1   12   23    0.004299    0.000000
    0    1   -1   13   23   -0.007787    0.000000
    0    1   -1   14   23   -0.001984    0.000000
    0    1   -1   15   23    0.003176    0.000000
    0    1   -1   16   23   -0.022136    0.000000
    0    1   -1   17   23    0.000002    0.000000
    0    1   -1   18   23    0.008029    0.000000
    0    1   -1   19   23   -0.001743    0.000000
    0    1   -1   20   23   -0.000003    0.000000
    0    1   -1   21   23   -0.005710    0.000000
    0    1   -1   22   23   -0.016055    0.000000
    0    1   -1   23   23    0.013002    0.000000
    0    1   -1   24   23   -0.357413    0.000001
    0    1   -1   25   23   -0.000426    0.000000
    0    1   -1   26   23    0.144878    0.000000
    0    1   -1    1   24    0.000000    0.000000
    0    1   -1    2   24    0.000000    0.000000
    0    1   -1    3   24    0.000000    0.000000
    0    1   -1    4   24    0.000000    0.000000
    0    1   -1    5   24    0.000000    0.000000
    0    1   -1    6   24    0.000000    0.000000
    0    1   -1    7   24    0.000000    0.000000
    0    1   -1    8   24    0.000000    0.000000
    0    1   -1    9   24    0.000000    0.000000
    0    1   -1   10   24    0.000000    0.000000
    0    1   -1   11   24   -0.014639   -0.000002
    0    1   -1   12   24   -0.000002    0.000000
    0    1   -1   13   24   -0.032889    0.000001
    0    1   -1   14   24    0.004063    0.000001
    0    1   -1   15   24    0.000006    0.000000
    0    1   -1   16   24    0.008860    0.000000
    0    1   -1   17   24    0.013193    0.000000
    0    1   -1   18   24    0.009027    0.000000
    0    1   -1   19   24    0.006581    0.000000
    0    1   -1   20   24    0.009712    0.000000
    0    1   -1   21   24    0.327530    0.000000
    0    1   -1   22   24    0.000544    0.000000
    0    1   -1   23   24   -0.357413   -0.000001
    0    1   -1   24   24    0.084752    0.000000
    0    1   -1   25   24    0.007265    0.000000
    0    1   -1   26   24    0.005710    0.000000
    0    1   -1    1   25    0.000000    0.000000
    0    1   -1    2   25    0.000000    0.000000
    0    1   -1    3   25    0.000000    0.000000
    0    1   -1    4   25    0.000000    0.000000
    0    1   -1    5   25    0.000000    0.000000
    0    1   -1    6   25    0.000000    0.000000
    0    1   -1    7   25    0.000000    0.000000
    0    1   -1    8   25    0.000000    0.000000
    0    1   -1    9   25    0.000000    0.000000
    0    1   -1   10   25    0.000000    0.000000
    0    1   -1   11   25   -0.000038    0.000000
    0    1   -1   12   25   -0.003295    0.000000
    0    1   -1   13   25   -0.000019    0.000000
    0    1   -1   14   25   -0.000014    0.000000
    0    1   -1   15   25   -0.000091    0.000000
    0    1   -1   16   25    0.005458    0.000000
    0    1   -1   17   25   -0.007837    0.000000
    0    1   -1   18   25    0.028465    0.000000
    0    1   -1   19   25    0.018528    0.000000
    0    1   -1   20   25   -0.002469    0.000000
    0    1   -1   21   25    0.000446    0.000000
    0    1   -1   22   25   -0.071513    0.000000
    0    1   -1   23   25   -0.000426    0.000000
    0    1   -1   24   25    0.007265    0.000000
    0    1   -1   25   25   -0.005891    0.000000
    0    1   -1   26   25   -0.016055    0.000000
    0    1   -1    1   26    0.000000    0.000000
    0    1   -1    2   26    0.000000    0.000000
    0    1   -1    3   26    0.000000    0.000000
    0    1   -1    4   26    0.000000    0.000000
    0    1   -1    5   26    0.000000    0.000000
    0    1   -1    6   26    0.000000    0.000000
    0    1   -1    7   26    0.000000    0.000000
    0    1   -1    8   26    0.000000    0.000000
    0    1   -1    9   26    0.000000    0.000000
    0    1   -1   10   26    0.000000    0.000000
    0    1   -1   11   26    0.022136    0.000000
    0    1   -1   12   26    0.000002    0.000000
    0    1   -1   13   26    0.008029    0.000000
    0    1   -1   14   26    0.001743    0.000000
    0    1   -1   15   26    0.000003    0.000000
    0    1   -1   16   26    0.004187    0.000000
    0    1   -1   17   26    0.028223    0.000000
    0    1   -1   18   26   -0.040049    0.000000
    0    1   -1   19   26   -0.023208    0.000000
    0    1   -1   20   26    0.018335    0.000000
    0    1   -1   21   26   -0.226808    0.000001
    0    1   -1   22   26   -0.000278    0.000000
    0    1   -1   23   26    0.144878    0.000000
    0    1   -1   24   26    0.005710    0.000000
    0    1   -1   25   26   -0.016055    0.000000
    0    1   -1   26   26    0.013002    0.000000
    0    1    0    1    1   -0.000025    0.000000
    0    1    0    2    1   -0.000012    0.000000
    0    1    0    3    1    0.000000    0.000000
    0    1    0    4    1    0.000000    0.000000
    0    1    0    5    1    0.000000    0.000000
    0    1    0    6    1    0.000000    0.000000
    0    1    0    7    1    0.000000    0.000000
    0    1    0    8    1    0.000000    0.000000
    0    1    0    9    1    0.000000    0.000000
    0    1    0   10    1    0.000000    0.000000
    0    1    0   11    1    0.000000    0.000000
    0    1    0   12    1    0.000000    0.000000
    0    1    0   13    1    0.000000    0.000000
    0    1    0   14    1    0.000000    0.000000
    0    1    0   15    1    0.000000    0.000000
    0    1    0   16    1    0.000000    0.000000
    0    1    0   17    1    0.000000    0.000000
    0    1    0   18    1    0.000000    0.000000
    0    1    0   19    1    0.000000    0.000000
    0    1    0   20    1    0.000000    0.000000
    0    1    0   21    1    0.000000    0.000000
    0    1    0   22    1    0.000000    0.000000
    0    1    0   23    1    0.000000    0.000000
    0    1    0   24    1    0.000000    0.000000
    0    1    0   25    1    0.000000    0.000000
    0    1    0   26    1    0.000000    0.000000
    0    1    0    1    2   -0.000012    0.000000
    0    1    0    2    2   -0.000025    0.000000
    0    1    0    3    2    0.000000    0.000000
    0    1    0    4    2    0.000000    0.000000
    0    1    0    5    2    0.000000    0.000000
    0    1    0    6    2    0.000000    0.000000
    0    1    0    7    2    0.000000    0.000000
    0    1    0    8    2    0.000000    0.000000
    0    1    0    9    2    0.000000    0.000000
    0    1    0   10    2    0.000000    0.000000
    0    1    0   11    2    0.000000    0.000000
    0    1    0   12    2    0.000000    0.000000
    0    1    0   13    2    0.000000    0.000000
    0    1    0   14    2    0.000000    0.000000
    0    1    0   15    2    0.000000    0.000000
    0    1    0   16    2    0.000000    0.000000
    0    1    0   17    2    0.000000    0.000000
    0    1    0   18    2    0.000000    0.000000
    0    1    0   19    2    0.000000    0.000000
    0    1    0   20    2    0.000000    0.000000
    0    1    0   21    2    0.000000    0.000000
    0    1    0   22    2    0.000000    0.000000
    0    1    0   23    2    0.000000    0.000000
    0    1    0   24    2    0.000000    0.000000
    0    1    0   25    2    0.000000    0.000000
    0    1    0   26    2    0.000000    0.000000
    0    1    0    1    3    0.000000    0.000000
    0    1    0    2    3    0.000000    0.000000
    0    1    0    3    3   -0.001860    0.000000
    0    1    0    4    3    0.000010    0.000000
    0    1    0    5    3    0.000006    0.000000
    0    1    0    6    3    0.003533    0.000000
    0    1    0    7    3    0.000006    0.000000
    0    1    0    8    3    0.001990    0.000000
    0    1    0    9    3    0.000000    0.000000
    0    1    0   10    3    0.000000    0.000000
    0    1    0   11    3    0.000000    0.000000
    0    1    0   12    3    0.000000    0.000000
    0    1    0   13    3    0.000000    0.000000
    0    1    0   14    3    0.000000    0.000000
    0    1    0   15    3    0.000000    0.000000
    0    1    0   16    3    0.000000    0.000000
    0    1    0   17    3    0.000000    0.000000
    0    1    0   18    3    0.000000    0.000000
    0    1    0   19    3    0.000000    0.000000
    0    1    0   20    3    0.000000    0.000000
    0    1    0   21    3    0.000000    0.000000
    0    1    0   22    3    0.000000    0.000000
    0    1    0   23    3    0.000000    0.000000
    0    1    0   24    3    0.000000    0.000000
    0    1    0   25    3    0.000000    0.000000
    0    1    0   26    3    0.000000    0.000000
    0    1    0    1    4    0.000000    0.000000
    0    1    0    2    4    0.000000    0.000000
    0    1    0    3    4    0.000010    0.000000
    0    1    0    4    4    0.002247    0.000000
    0    1    0    5    4   -0.002581    0.000000
    0    1    0    6    4    0.000006    0.000000
    0    1    0    7    4    0.000478    0.000000
    0    1    0    8    4   -0.000010    0.000000
    0    1    0    9    4    0.000000    0.000000
    0    1    0   10    4    0.000000    0.000000
    0    1    0   11    4    0.000000    0.000000
    0    1    0   12    4    0.000000    0.000000
    0    1    0   13    4    0.000000    0.000000
    0    1    0   14    4    0.000000    0.000000
    0    1    0   15    4    0.000000    0.000000
    0    1    0   16    4    0.000000    0.000000
    0    1    0   17    4    0.000000    0.000000
    0    1    0   18    4    0.000000    0.000000
    0    1    0   19    4    0.000000    0.000000
    0    1    0   20    4    0.000000    0.000000
    0    1    0   21    4    0.000000    0.000000
    0    1    0   22    4    0.000000    0.000000
    0    1    0   23    4    0.000000    0.000000
    0    1    0   24    4    0.000000    0.000000
    0    1    0   25    4    0.000000    0.000000
    0    1    0   26    4    0.000000    0.000000
    0    1    0    1    5    0.000000    0.000000
    0    1    0    2    5    0.000000    0.000000
    0    1    0    3    5    0.000006    0.000000
    0    1    0    4    5   -0.002581    0.000000
    0    1    0    5    5    0.005227    0.000000
